plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5,mean_C6,std_C6,median_C6,mad_C6
P015080,dmso,L08,10814.894585519547,593.0080258320182,10837.0,419.0,10814.64975994513,588.9483623813213,10835.0,419.0,10813.625450274349,586.6234011264786,10830.0,419.0,10812.788981138547,589.4442317071224,10828.0,421.0,10812.165726851852,589.3303812474718,10828.0,417.0,10811.897327546296,591.5950008638888,10827.0,418.0
P015080,dmso,M04,10271.261448559671,707.2627360783332,10346.0,506.0,10269.701498928327,701.7447397856436,10344.0,502.0,10268.351569058643,700.2082621994646,10339.0,501.0,10267.544905949931,702.2032283194902,10335.0,503.0,10266.74609572188,704.399153739861,10334.0,503.0,10266.212467721194,703.6028342648011,10335.0,503.0
P015080,dmso,M21,10482.14714098937,767.166105839664,10557.0,558.0,10475.924433513375,761.5572561232998,10547.0,561.0,10473.228194058642,755.1227390453022,10543.0,560.0,10496.152862354253,756.1228919566661,10573.0,557.0,10497.863692515431,759.1247822134072,10573.0,557.0,10493.24659263546,760.8073415246245,10566.0,558.0
P015080,dmso,N10,10324.272060699588,690.8685190247937,10337.0,527.0,10309.411254501028,679.8745122805042,10327.0,524.0,10309.84011925583,687.3785689784348,10337.0,534.0,10312.27343527092,694.6596906058495,10338.0,536.0,10310.378106953018,698.0121068818765,10336.0,537.0,10309.025075274349,697.4749709772125,10335.0,537.0
P015080,dmso,O07,10331.345744770233,607.5897971998406,10396.0,409.0,10329.590302683471,602.194291922488,10393.0,407.0,10328.644441015089,597.8477555114046,10389.0,407.0,10327.142771690673,599.4341619650722,10384.0,407.0,10326.4950727452,603.7050865707732,10382.0,409.0,10325.522070258916,604.8921254689532,10382.0,409.0
P015080,dmso,all,11021.20503856376,1305.964574070912,10918.0,897.0,11016.807700294134,1302.3590166916204,10913.0,895.0,11015.107555819352,1299.8372060959516,10912.0,895.0,11018.08721146262,1303.154142076347,10915.0,895.0,11018.056822303339,1304.9384358345892,10913.0,895.0,11015.242846704521,1305.5293270316754,10911.0,896.0
P015081,CBK200949,B12,11378.655511102537,809.2064813439757,11309.0,534.0,11379.284481738683,808.4797691719517,11318.0,537.0,11373.314317944101,800.6659944145571,11306.0,529.0,11372.504767318243,802.5984426917064,11299.0,527.0,11367.820172025034,806.5315855412779,11294.0,531.0,11367.170971107682,808.4512680258263,11293.0,532.0
P015081,CBK200949,F08,12599.381105538409,640.6664910543865,12678.0,404.0,12595.276774219821,627.896124522861,12673.0,398.0,12595.643108581962,623.9817275067458,12670.0,398.0,12596.597223979767,628.5849550898807,12669.0,398.0,12593.787664351852,632.7703275764757,12664.0,399.0,12591.856521133403,632.3616677753926,12662.0,399.0
P015081,CBK200949,N19,9144.81360356653,909.8425747616799,9375.0,645.0,9140.636709962277,903.8491172259212,9372.0,642.0,9137.407858239027,898.6193749778116,9366.0,640.0,9131.631042781208,898.7261271233322,9353.0,643.0,9127.938186556927,900.8698914931241,9347.0,645.0,9125.099246399177,901.1698590529988,9344.0,646.0
P015081,CBK200949,all,11040.950073402491,1636.1711350870776,11254.0,1289.0,11038.399321973595,1633.6471806023524,11265.0,1290.0,11035.455094921695,1631.855264945277,11258.0,1289.0,11033.577678026406,1635.2670152770363,11252.0,1292.0,11029.848674311272,1637.0554306031497,11247.0,1292.0,11028.042246213421,1637.8133069781172,11246.0,1293.0
P015081,dmso,B21,10918.614316529492,870.2537398178177,10821.0,502.0,10920.971517446846,862.860816711051,10821.0,498.0,10916.54812332819,858.0081367833435,10808.0,500.0,10916.231612482854,861.2744024280596,10806.0,506.0,10917.477236111112,865.4278518392965,10811.0,506.0,10914.669095507545,867.5729838743146,10807.0,506.0
P015081,dmso,C18,10606.348773148147,641.4065770669321,10558.0,468.0,10604.842354423869,634.2534151410791,10555.0,467.0,10602.314850008574,631.7142856871069,10551.0,464.0,10594.031162637175,641.8155872829718,10544.0,470.0,10591.50667223937,646.1293673479898,10542.0,472.0,10592.00004483882,648.3544504546719,10542.0,474.0
P015081,dmso,E08,11185.770187928669,636.9115464067085,11203.0,457.0,11191.049014960563,638.1820282534683,11204.0,459.0,11187.559463391632,630.8464861393452,11201.0,454.0,11182.634500771605,630.964294696146,11193.0,454.0,11181.664207604596,634.187598060005,11191.0,454.0,11182.053752229082,635.235965552711,11193.0,454.0
P015081,dmso,E22,9659.234595721879,649.2740507021393,9616.0,474.0,9657.819182698902,642.7289904765863,9611.0,474.0,9658.207916666666,639.6379667781335,9611.0,474.0,9657.406230967079,642.480725173827,9612.0,472.0,9656.210324931413,645.5972688351444,9610.0,471.0,9668.634738811728,641.3305318093745,9635.0,467.0
P015081,dmso,G10,9444.586542824074,673.2896765497042,9518.0,482.0,9439.865831232853,663.1036588372325,9512.0,477.0,9446.351210305213,662.2283070473144,9518.0,480.0,9452.481250171468,666.5002780035634,9521.0,482.0,9438.40783170439,669.4689329661403,9501.0,480.0,9436.693649562758,669.8478449711421,9499.0,480.0
P015081,dmso,G19,12544.92736505487,681.5143977717335,12529.0,489.0,12561.338231567215,647.4286360778738,12541.0,467.0,12552.19196694959,644.1119983793666,12527.0,473.0,12549.099100823045,662.0496850250751,12526.0,487.0,12560.603661222565,677.9680339577708,12544.0,497.0,12558.839163580247,675.4365751024709,12540.0,490.0
P015081,dmso,H07,11205.896082990397,568.5962124249401,11184.0,367.0,11208.62468972908,557.8333829461704,11180.0,366.0,11207.196428326475,554.7323913709297,11174.0,365.0,11208.883832733196,568.0529487332847,11171.0,368.0,11211.971080118312,579.5539011893222,11171.0,372.0,11210.75007497428,581.8386724169166,11167.0,373.0
P015081,dmso,H16,10527.372600137174,640.9607976401714,10551.0,466.0,10527.122433813443,626.8648745764317,10547.0,461.0,10525.081567043895,621.8613911435846,10543.0,459.0,10524.51860356653,629.5146573600315,10541.0,461.0,10523.367501843279,636.9604194485463,10539.0,463.0,10522.248857424554,636.4741280560373,10536.0,462.0
P015081,dmso,I11,11277.267817043896,726.0933553932667,11269.0,567.0,11272.685042695473,714.7479286364397,11260.0,565.0,11266.098820430385,717.6555688104237,11252.0,573.0,11260.514275462963,726.6892820799093,11247.0,577.0,11258.811563871743,733.0238860334615,11245.0,577.0,11260.001275677298,734.1118480658947,11247.0,577.0
P015081,dmso,J04,10480.59104428155,618.9261333635089,10524.0,385.0,10479.829537465706,610.6860638381663,10521.0,377.0,10478.799568029835,608.2316888583877,10514.0,377.0,10474.457829903979,613.8309640286585,10506.0,383.0,10467.334877872085,619.6006812763459,10499.0,387.0,10466.326488468792,619.3331599327961,10499.0,386.0
P015081,dmso,J23,9482.820732853224,695.271569257189,9515.0,547.0,9482.518645061728,687.9873541365646,9511.0,546.0,9481.435604723936,683.1032546467834,9511.0,544.0,9479.69409164952,683.7423565198749,9512.0,542.0,9479.741667395405,688.6126095606617,9512.0,543.0,9477.534619341564,689.8136000770257,9507.0,542.0
P015081,dmso,K06,12273.589487268518,691.8998839701047,12274.0,521.0,12272.804515646434,682.5856673486426,12273.0,516.0,12271.39513357339,678.3231827282821,12271.0,516.0,12270.615527134774,683.3976734526071,12265.0,517.0,12269.789356310013,689.5106778010378,12262.0,518.0,12269.106014446159,690.8980138901209,12262.0,519.0
P015081,dmso,L02,10379.253262945816,704.3037499900365,10435.0,490.0,10377.96681614369,699.5510056062687,10434.0,487.0,10377.143404020919,699.551756878349,10428.0,487.0,10375.361158650549,702.4646606623774,10422.0,489.0,10373.9425623714,703.9597687771954,10420.0,491.0,10372.419068544239,702.9356016605446,10420.0,490.0
P015081,dmso,M17,9756.358600522977,583.9247225068601,9722.0,415.0,9749.80794645919,587.463515451416,9716.0,414.0,9744.511757115912,579.9884333915141,9711.0,409.0,9740.37436295439,575.1035652488051,9700.0,405.0,9734.52809164952,580.4577149543325,9691.0,409.0,9727.462318930042,587.2183845606696,9684.0,414.0
P015081,dmso,O05,10269.949737782921,572.8177395483905,10301.0,404.0,10268.534416881,566.8347091174668,10301.0,402.0,10268.11319337277,565.5509158113533,10299.0,400.0,10267.588066015089,569.2286256612896,10295.0,402.0,10266.972339077503,571.0987007605797,10292.0,403.0,10265.294592592592,570.5969033388559,10291.0,404.0
P015081,dmso,all,10667.505409802241,1120.3636471539696,10590.0,735.0,10667.718678415067,1117.8791338653848,10589.0,734.0,10665.529933819158,1114.3487893478957,10583.0,731.0,10663.59277372828,1116.879350263886,10578.0,733.0,10662.155264954847,1122.9676336479579,10577.0,737.0,10661.602250328646,1123.0571195063446,10576.0,736.0
P015082,CBK200558,I17,9863.133496056242,931.1794502701472,9969.0,734.0,9862.30295991941,928.128333717974,9968.0,733.0,9864.307651877572,928.5178364372923,9969.0,736.0,9854.768529663923,925.3661832635546,9957.0,732.0,9850.532001886146,925.7083399345443,9952.0,731.0,9847.468378472222,926.1805848787823,9950.0,731.0
P015082,CBK200558,L07,9408.87948276749,622.5262941508194,9461.0,481.0,9408.972179826818,622.932009402281,9462.0,480.0,9406.318043209876,619.9512877823566,9458.0,478.0,9405.414984182098,619.4696240308996,9455.0,479.0,9405.62094114369,619.9968275255594,9455.0,479.0,9404.573847093621,620.3331771493498,9454.0,479.0
P015082,CBK200558,O22,8017.21156502915,508.30229068792465,8036.0,361.0,8015.887842549726,505.4070739860614,8035.0,360.0,8013.843726808985,503.53887364385116,8032.0,358.0,8011.118315072016,505.4085435296588,8029.0,359.0,8009.874315286351,507.00744251021695,8029.0,360.0,8007.7625412379975,507.38089364307916,8027.0,361.0
P015082,CBK200558,all,9096.408181284294,1058.800694706428,9015.0,813.0,9095.72099409865,1057.7833195711696,9015.0,814.0,9094.823140632145,1057.9364110638055,9013.0,813.0,9090.433942972679,1055.7502270047835,9010.0,811.0,9088.675752772062,1055.6325563051785,9008.0,810.0,9086.601588934614,1055.774189387045,9007.0,811.0
P015082,CBK290538,E08,11914.594138245884,650.1752057002,11953.0,502.0,11910.782239368998,648.3094532726909,11949.0,500.0,11909.14853965192,647.0381913030892,11947.0,499.0,11907.196536822703,646.7608009870153,11945.0,499.0,11902.330706490055,651.1516778099985,11941.0,502.0,11896.114080546982,657.0981084720015,11939.0,506.0
P015082,CBK290538,L20,9999.39109683642,692.9167419565686,10116.0,494.0,9998.659259259259,692.6951319156673,10115.0,493.0,9998.131224108367,690.5422518834652,10115.0,492.0,9997.31407874657,688.5566122093651,10113.0,492.0,9996.367328403636,688.211609978903,10111.0,491.0,9995.309634859397,688.4158828814013,10109.0,491.0
P015082,CBK290538,M05,11190.535626757544,610.4226427646962,11265.0,405.0,11190.309396347737,607.705992481272,11265.0,403.0,11187.80910678155,601.5121450288248,11259.0,401.0,11187.153642875515,598.6057460987818,11255.0,399.0,11181.12694028635,598.0352727467725,11248.0,398.0,11180.78646844993,598.4746662292254,11247.0,398.0
P015082,CBK290538,all,11034.840287279949,1024.018247754965,11091.0,709.0,11033.25029832533,1022.1785154298834,11091.0,708.0,11031.696290180613,1019.7833578220586,11088.0,705.0,11030.554752814929,1018.3890712883851,11085.0,703.0,11026.608325060013,1017.7494973476732,11078.0,701.0,11024.070061285436,1017.7155949910076,11071.0,701.0
P015082,dmso,B20,11480.721984782236,665.3628771114426,11466.0,479.0,11479.894845507544,661.8311167511133,11466.0,479.0,11479.509850908778,655.601003247752,11465.0,476.0,11479.926910365226,655.7332486236351,11464.0,474.0,11491.436912465706,660.3062071659376,11478.0,475.0,11494.392496699245,662.0542285538944,11483.0,477.0
P015082,dmso,D04,12661.062342506859,653.3449303606293,12665.0,457.0,12660.178271090535,648.7573263614494,12662.0,452.0,12660.327483410494,647.2408042400432,12660.0,451.0,12658.445632201647,650.4645341602787,12658.0,454.0,12658.648775677299,652.7408288292407,12656.0,455.0,12657.67571943587,653.523905541089,12656.0,455.0
P015082,dmso,D07,13633.827573131,712.1107039036418,13626.0,506.0,13632.57025154321,707.5481715142753,13623.0,504.0,13631.687320516117,705.1600766699596,13621.0,504.0,13638.875586248285,701.8373653252764,13625.0,500.0,13644.937378858025,700.9568055942965,13629.0,498.0,13640.241084962277,703.8024246102746,13624.0,500.0
P015082,dmso,E12,11366.16583967764,534.838495657349,11384.0,348.0,11361.850014403291,522.6874829844356,11378.0,344.0,11359.435778677984,510.4532612778384,11375.0,338.0,11358.578049425583,514.2936619922207,11372.0,340.0,11357.192036265433,524.0667147876702,11369.0,344.0,11356.448781635803,528.3881770792101,11368.0,346.0
P015082,dmso,F18,14232.776507501714,932.6685309223407,14352.0,676.0,14237.70085832476,917.9485196815115,14372.0,659.0,14226.41496103395,900.4868926312573,14363.0,650.0,14223.108502143346,902.761490219838,14349.0,658.0,14221.034983839163,913.1609173739479,14339.0,666.0,14219.168272805213,918.2898462970982,14336.0,667.0
P015082,dmso,G06,10958.640472050754,588.4216231859848,10974.0,434.0,10957.997824374143,581.5070417263726,10973.0,430.0,10957.29448023834,580.4408243300273,10968.0,431.0,10957.364346364884,584.0762671480545,10966.0,433.0,10956.782602151921,588.2462581207998,10965.0,435.0,10956.71694324417,588.0896890326047,10967.0,434.0
P015082,dmso,G16,11086.435562457133,782.1675937606448,11102.0,585.0,11090.109027692044,774.0502882892812,11107.0,584.0,11077.652908650549,761.1289366150842,11091.0,574.0,11066.77036728395,755.5496498293768,11082.0,572.0,11065.234994684499,759.8182044445075,11080.0,573.0,11063.855959705075,761.3617182234462,11078.0,572.0
P015082,dmso,H11,13592.254855624142,920.7108448989413,13486.0,527.0,13584.0327397548,907.3905792189554,13473.0,517.0,13579.645583976337,900.5540244595784,13461.0,512.0,13581.482582647463,906.7639156641865,13462.0,516.0,13578.051312457133,914.3787599201283,13460.0,519.0,13567.34393874314,915.2796072521911,13450.0,517.0
P015082,dmso,H23,12146.441867969821,1197.8198394810017,12336.0,898.0,12143.592957518862,1186.965633872722,12334.0,893.0,12153.090165423526,1191.0190804351184,12336.0,897.0,12148.086410065158,1193.4474834127461,12329.0,897.0,12143.986145147463,1197.5512693109094,12323.0,899.0,12134.656976637518,1193.9328363937573,12315.0,897.0
P015082,dmso,I21,10693.952432098766,872.9613481249404,10653.0,546.0,10684.198815886488,869.9460523669674,10637.0,548.0,10680.405979509602,865.1052216119734,10627.0,546.0,10679.520196416324,862.539151642767,10622.0,544.0,10678.21832621742,863.842384121768,10619.0,545.0,10677.556417524005,866.2548362675061,10619.0,547.0
P015082,dmso,J09,13223.328601208848,982.1166068016383,13237.0,636.0,13214.5127759345,968.6470860871071,13223.0,628.0,13208.419322916667,963.8156069871831,13207.0,625.0,13202.651690757888,970.2738372370515,13198.0,629.0,13193.885337491427,976.2285015083559,13191.0,632.0,13187.14457540295,975.0015311425764,13187.0,633.0
P015082,dmso,K02,13226.831669667352,698.1333913006182,13279.0,478.0,13226.48607917524,688.7592418962895,13281.0,473.0,13225.313328146434,686.3739893309579,13277.0,474.0,13223.92761153978,691.1841899451204,13271.0,475.0,13223.67241533779,696.4220617090788,13269.0,476.0,13223.129332390261,698.0141457876916,13269.0,476.0
P015082,dmso,K05,9699.907988725994,595.7655062739831,9753.0,449.0,9698.785357510287,589.0789873671682,9752.0,447.0,9698.066957561728,585.59895855257,9748.0,449.0,9697.841284293552,588.5981999216806,9744.0,450.0,9696.884500943073,592.2000159558015,9742.0,450.0,9696.509403377915,592.4495495072871,9743.0,449.0
P015082,dmso,M13,13741.36269701646,762.4906120923572,13794.0,551.0,13736.73700587277,750.9316647106441,13789.0,547.0,13735.579378815159,746.8829203112823,13786.0,544.0,13733.921209405007,753.1938109819865,13781.0,544.0,13732.411098722565,760.0742145915252,13778.0,547.0,13731.345589077504,761.2313159204028,13777.0,548.0
P015082,dmso,N03,11866.536829689643,612.2659399422457,11849.0,430.0,11865.836825917353,604.7944686536003,11847.0,426.0,11865.388759430727,599.8194407487201,11842.0,425.0,11863.903893389917,602.9726673032936,11838.0,428.0,11862.791241083676,607.491338333311,11838.0,430.0,11860.87027927812,608.7647494284511,11837.0,430.0
P015082,dmso,N08,10796.472246742112,683.5722021041591,10785.0,472.0,10795.145378000685,676.8111498416627,10782.0,470.0,10793.884727923525,672.0887920399696,10780.0,468.0,10792.864453617969,674.3680216453273,10780.0,469.0,10802.994669795953,673.0099251412709,10791.0,467.0,10791.180300668724,679.2749439901489,10777.0,471.0
P015082,dmso,O10,10825.63647955247,606.4707785128918,10828.0,424.0,10827.588748371056,602.1422920817857,10828.0,422.0,10822.03089729081,595.8209328865915,10822.0,418.0,10825.105642361112,599.5061005701739,10824.0,421.0,10821.917717292525,602.892927143758,10820.0,422.0,10820.559884730796,604.2149219431898,10819.0,422.0
P015082,dmso,O19,9000.564099065501,532.6698902725168,9047.0,399.0,9005.099369041494,530.158059471687,9053.0,401.0,8997.457163108711,525.462095207113,9041.0,396.0,8994.478429140947,527.7730696117737,9034.0,396.0,8991.420033393348,532.3176698376394,9032.0,397.0,8988.765727237655,532.5702418331856,9030.0,398.0
P015082,dmso,all,11901.828891637137,1639.0153941961466,11804.0,1238.0,11900.128730328837,1634.3366156374439,11804.0,1237.0,11897.31139152997,1632.1133243526701,11799.0,1236.0,11895.936266537114,1633.5072928577633,11796.0,1236.0,11895.638915656911,1635.118069518939,11797.0,1236.0,11892.642315753124,1634.9973711634916,11796.0,1235.0
P015083,CBK200558,B14,11889.966214334705,606.4024249360768,11944.0,431.0,11882.161122127914,597.2899606100303,11937.0,426.0,11881.179658521947,592.2111312237344,11935.0,425.0,11880.453075703017,592.9233664725157,11933.0,425.0,11893.801704046638,581.6223861750952,11940.0,416.0,11893.805716006516,585.2193252879651,11941.0,418.0
P015083,CBK200558,H20,11357.516654320987,590.0221315848481,11405.0,462.0,11356.70245460391,585.5296307538163,11404.0,460.0,11356.613583118999,579.3017404501916,11402.0,460.0,11355.1315625,579.2067607568116,11400.0,460.0,11353.418491812414,582.4510333506337,11397.0,459.0,11346.069202246228,582.1445020929226,11386.0,457.0
P015083,CBK200558,N04,11223.688109396433,734.4433841656719,11322.0,515.0,11222.393235082305,730.9444183835267,11320.0,513.0,11220.800832904664,726.5973902929886,11317.0,513.0,11221.53518329904,726.4063348460614,11318.0,513.0,11219.879657878944,727.9931772215825,11314.0,513.0,11224.94564643347,727.2807108906694,11322.0,510.0
P015083,CBK200558,all,11490.390326017376,707.9791608934531,11560.0,490.0,11487.085603938043,701.6709744450524,11557.0,487.0,11486.198024848536,697.0142480571116,11555.0,486.0,11485.706607167353,696.9853923433059,11554.0,486.0,11489.033284579333,698.1357061521428,11557.0,483.0,11488.27352156207,698.6489608341486,11553.0,483.0
