plate,well,bf_site,fl_site,compound,grit,nuclei_count
P015098,M17,s2,s4,CBK309655,6.228259069323856,43.0
P015098,M17,s3,s5,CBK309655,5.4215373052078375,26.0
P015098,M17,s4,s6,CBK309655,6.571830127629602,31.0
P015098,M17,s5,s8,CBK309655,5.601286674812275,24.0
P015099,C23,s1,s2,CBK041003,1.5872473209099218,58.0
P015099,C23,s2,s4,CBK041003,2.7286015002624886,208.0
P015099,C23,s3,s5,CBK041003,1.9825956416573505,93.0
P015099,C23,s4,s6,CBK041003,2.136857841505116,61.0
P015099,C23,s5,s8,CBK041003,2.3225214112163113,221.0
P015099,H09,s1,s2,CBK041003,3.0882318074655952,153.0
P015099,H09,s2,s4,CBK041003,3.0567371996355486,146.0
P015099,H09,s3,s5,CBK041003,2.199696943911801,177.0
P015099,H09,s4,s6,CBK041003,1.8723880937065989,155.0
P015099,H09,s5,s8,CBK041003,2.4235788761208004,149.0
P015099,I12,s1,s2,CBK041003,2.6853973716064043,175.0
P015099,I12,s2,s4,CBK041003,3.1867277692444724,162.0
P015099,I12,s3,s5,CBK041003,2.45051280715742,203.0
P015099,I12,s4,s6,CBK041003,2.6570484668010743,205.0
P015099,I12,s5,s8,CBK041003,2.2529435409742335,170.0
P015099,D14,s1,s2,CBK277969,5.724041608802631,53.0
P015099,D14,s2,s4,CBK277969,5.779816548801903,74.0
P015099,D14,s3,s5,CBK277969,4.60125607282629,54.0
P015099,D14,s4,s6,CBK277969,5.346086527604628,54.0
P015099,D14,s5,s8,CBK277969,6.348581604310138,117.0
P015099,I09,s1,s2,CBK277969,5.290231898692621,79.0
P015099,I09,s2,s4,CBK277969,5.876741521182038,57.0
P015099,I09,s3,s5,CBK277969,5.726691021106294,73.0
P015099,I09,s4,s6,CBK277969,4.9060591775287525,58.0
P015099,I09,s5,s8,CBK277969,5.563296695073968,56.0
P015099,N18,s1,s2,CBK277969,5.032658114108743,67.0
P015099,N18,s2,s4,CBK277969,6.429318641959207,80.0
P015099,N18,s3,s5,CBK277969,6.5506233195428685,67.0
P015099,N18,s4,s6,CBK277969,5.575504062250712,59.0
P015099,N18,s5,s8,CBK277969,5.490259110455615,59.0
P015099,D06,s2,s4,CBK041770,2.250438796081787,19.0
P015099,D06,s3,s5,CBK041770,2.684723785975331,31.0
P015099,D06,s4,s6,CBK041770,2.3781745155234484,22.0
P015099,D06,s5,s8,CBK041770,2.377349787941161,57.0
P015099,G16,s1,s2,CBK041770,3.086240449179903,35.0
P015099,G16,s2,s4,CBK041770,3.1852989451629363,40.0
P015099,G16,s3,s5,CBK041770,3.4792879219147985,40.0
P015099,G16,s4,s6,CBK041770,3.2157953579485383,27.0
P015099,G16,s5,s8,CBK041770,3.1740727803931152,45.0
P015099,I07,s1,s2,CBK041770,3.350245475080368,24.0
P015099,I07,s2,s4,CBK041770,3.5469210855244917,29.0
P015099,I07,s3,s5,CBK041770,3.3049330042307985,29.0
P015099,I07,s4,s6,CBK041770,3.266198210043385,28.0
P015099,I07,s5,s8,CBK041770,3.3212035706885947,16.0
P015099,E09,s1,s2,CBK041184,4.167483521318522,21.0
P015099,E09,s2,s4,CBK041184,4.146411538852574,24.0
P015099,E09,s3,s5,CBK041184,4.752895918030399,31.0
P015099,E09,s4,s6,CBK041184,4.2388862211009615,20.0
P015099,E09,s5,s8,CBK041184,4.066279678050528,30.0
P015099,K17,s1,s2,CBK041184,5.011006165723089,37.0
P015099,K17,s3,s5,CBK041184,4.888032876261388,43.0
P015099,K17,s4,s6,CBK041184,4.465912369010491,24.0
P015099,K17,s5,s8,CBK041184,5.064114345369207,27.0
P015099,O15,s1,s2,CBK041184,5.1050570162755005,44.0
P015099,O15,s2,s4,CBK041184,4.360177969044802,18.0
P015099,O15,s3,s5,CBK041184,3.4553068467418546,24.0
P015099,O15,s4,s6,CBK041184,3.3837175992198008,21.0
P015099,O15,s5,s8,CBK041184,4.6605608331459765,15.0
P015099,B10,s2,s4,CBK307747,3.728016994768344,17.0
P015099,B10,s3,s5,CBK307747,4.499062419264383,34.0
P015099,B10,s4,s6,CBK307747,4.915983743140552,23.0
P015099,B10,s5,s8,CBK307747,4.76373751176569,34.0
P015099,M05,s1,s2,CBK307747,4.431308813628038,43.0
P015099,M05,s2,s4,CBK307747,4.528824247486967,21.0
P015099,M05,s3,s5,CBK307747,3.3773100436259296,15.0
P015099,M05,s4,s6,CBK307747,4.62276772794995,34.0
P015099,M05,s5,s8,CBK307747,4.302425690240404,16.0
P015099,O13,s1,s2,CBK307747,4.5887146817724105,37.0
P015099,O13,s2,s4,CBK307747,4.40508621974849,11.0
P015099,O13,s3,s5,CBK307747,4.419107748158464,12.0
P015099,O13,s5,s8,CBK307747,2.854151516951167,13.0
P015099,E11,s1,s2,CBK017131,0.2414543337339253,109.0
P015099,E11,s2,s4,CBK017131,0.35773272667994704,131.0
P015099,E11,s3,s5,CBK017131,0.518838571112416,162.0
P015099,E11,s4,s6,CBK017131,0.7002843785463126,146.0
P015099,E11,s5,s8,CBK017131,0.2816598623199044,200.0
P015099,F06,s2,s4,CBK017131,-0.07319436421577671,153.0
P015099,F06,s3,s5,CBK017131,-0.08666528641004563,158.0
P015099,F06,s4,s6,CBK017131,-0.10221363113725536,175.0
P015099,F06,s5,s8,CBK017131,-0.2897598944755128,165.0
P015099,O05,s1,s2,CBK017131,0.16091343635346325,264.0
P015099,O05,s2,s4,CBK017131,0.9093233026033808,98.0
P015099,O05,s3,s5,CBK017131,0.6599553896327273,147.0
P015099,O05,s4,s6,CBK017131,0.4318224454329223,109.0
P015099,O05,s5,s8,CBK017131,0.33867551485262404,77.0
P015099,F23,s1,s2,CBK041506,0.5398503976000733,115.0
P015099,F23,s2,s4,CBK041506,0.882829695498063,220.0
P015099,F23,s3,s5,CBK041506,1.418934880853749,140.0
P015099,F23,s4,s6,CBK041506,0.5777006557995219,98.0
P015099,F23,s5,s8,CBK041506,0.626354759296662,151.0
P015099,K07,s1,s2,CBK041506,0.4872370460143987,183.0
P015099,K07,s2,s4,CBK041506,0.09991544589592932,139.0
P015099,K07,s3,s5,CBK041506,0.4133722990008837,176.0
P015099,K07,s4,s6,CBK041506,-0.058950383870920726,223.0
P015099,K07,s5,s8,CBK041506,0.6264848640931049,114.0
P015099,M17,s1,s2,CBK041506,0.8670868443491709,221.0
P015099,M17,s2,s4,CBK041506,0.37675527591458463,200.0
P015099,M17,s3,s5,CBK041506,0.6221246499619624,244.0
P015099,M17,s4,s6,CBK041506,1.191460492128332,153.0
P015099,M17,s5,s8,CBK041506,1.2624844308003895,161.0
P015099,E17,s1,s2,CBK041516,4.987392296351335,54.0
P015099,E17,s2,s4,CBK041516,5.021247482863589,75.0
P015099,E17,s3,s5,CBK041516,5.115220396445824,64.0
P015099,E17,s4,s6,CBK041516,5.734229854744937,62.0
P015099,E17,s5,s8,CBK041516,5.786408433516099,85.0
P015099,G21,s1,s2,CBK041516,5.6207344976753575,53.0
P015099,G21,s2,s4,CBK041516,5.937285211490253,90.0
P015099,G21,s3,s5,CBK041516,5.707322465189687,63.0
P015099,G21,s4,s6,CBK041516,4.45120693923526,44.0
P015099,G21,s5,s8,CBK041516,5.303497450205009,65.0
P015099,J18,s1,s2,CBK041516,4.343072281890725,50.0
P015099,J18,s2,s4,CBK041516,4.555361033734714,55.0
P015099,J18,s3,s5,CBK041516,5.152234654270064,41.0
P015099,J18,s4,s6,CBK041516,5.136149407822467,44.0
P015099,J18,s5,s8,CBK041516,4.74102993331818,46.0
P015099,D05,s1,s2,CBK016139,5.254949018511691,17.0
P015099,D05,s2,s4,CBK016139,3.061917727082644,13.0
P015099,D05,s4,s6,CBK016139,6.338457891883286,62.0
P015099,D05,s5,s8,CBK016139,5.6964916555215535,42.0
P015099,E19,s1,s2,CBK016139,6.090613300054562,17.0
P015099,E19,s2,s4,CBK016139,4.986488414643193,31.0
P015099,E19,s3,s5,CBK016139,5.830294606344242,40.0
P015099,E19,s4,s6,CBK016139,6.589483499055438,39.0
P015099,E19,s5,s8,CBK016139,4.848254640893413,54.0
P015099,G06,s1,s2,CBK016139,5.960245038029648,61.0
P015099,G06,s2,s4,CBK016139,5.359479039414494,25.0
P015099,G06,s3,s5,CBK016139,5.572648413886325,41.0
P015099,G06,s4,s6,CBK016139,6.084128738227363,56.0
P015099,G06,s5,s8,CBK016139,4.700953051054358,31.0
P015099,C19,s1,s2,CBK011613,2.4922365772848214,122.0
P015099,C19,s2,s4,CBK011613,1.5391222318507982,321.0
P015099,C19,s3,s5,CBK011613,1.9464963037958283,236.0
P015099,C19,s4,s6,CBK011613,2.943031024274278,175.0
P015099,C19,s5,s8,CBK011613,1.9717669038158567,336.0
P015099,F02,s1,s2,CBK011613,1.3402936477524448,94.0
P015099,F02,s2,s4,CBK011613,1.4240244192081926,111.0
P015099,F02,s3,s5,CBK011613,1.0093485999439502,107.0
P015099,F02,s4,s6,CBK011613,1.6012717877048452,247.0
P015099,L07,s1,s2,CBK011613,3.1681600584727736,208.0
P015099,L07,s2,s4,CBK011613,2.29568442187987,90.0
P015099,L07,s3,s5,CBK011613,2.8272371526812528,127.0
P015099,L07,s4,s6,CBK011613,2.083420933505681,116.0
P015099,L07,s5,s8,CBK011613,3.032952434569131,111.0
P015099,E16,s1,s2,CBK041585,0.5195542810951593,103.0
P015099,E16,s2,s4,CBK041585,-0.09492169884361518,209.0
P015099,E16,s3,s5,CBK041585,0.105805778722814,208.0
P015099,E16,s4,s6,CBK041585,0.7725904241905703,128.0
P015099,E16,s5,s8,CBK041585,-0.16427578613768698,251.0
P015099,H23,s1,s2,CBK041585,0.3566969881936554,112.0
P015099,H23,s2,s4,CBK041585,0.4248073232684047,213.0
P015099,H23,s3,s5,CBK041585,0.6921952297003959,107.0
P015099,H23,s4,s6,CBK041585,0.766505937848567,77.0
P015099,H23,s5,s8,CBK041585,0.6481862633532592,107.0
P015099,N02,s1,s2,CBK041585,0.05703471427354857,170.0
P015099,N02,s2,s4,CBK041585,0.4270750007163493,55.0
P015099,N02,s3,s5,CBK041585,0.3914807477139571,97.0
P015099,N02,s4,s6,CBK041585,-0.14779764842311385,156.0
P015099,N02,s5,s8,CBK041585,0.3515212810937944,106.0
P015099,B21,s1,s2,CBK291076,0.9767961243817176,76.0
P015099,B21,s2,s4,CBK291076,0.7156071328122872,128.0
P015099,B21,s3,s5,CBK291076,0.5382397975666963,123.0
P015099,B21,s4,s6,CBK291076,0.8186932982283299,116.0
P015099,B21,s5,s8,CBK291076,0.17212743081256413,198.0
P015099,H02,s1,s2,CBK291076,0.4519675367871696,137.0
P015099,H02,s2,s4,CBK291076,0.5434325439215847,103.0
P015099,H02,s3,s5,CBK291076,1.0755130332191605,119.0
P015099,H02,s5,s8,CBK291076,0.6817932698296896,93.0
P015099,O07,s1,s2,CBK291076,-0.2007713796240858,340.0
P015099,O07,s2,s4,CBK291076,0.9709561036274242,167.0
P015099,O07,s3,s5,CBK291076,1.5826354075812168,178.0
P015099,O07,s4,s6,CBK291076,1.063400458898794,156.0
P015099,O07,s5,s8,CBK291076,0.8918762519093677,71.0
P015099,C11,s1,s2,CBK307798,0.6242097471150223,100.0
P015099,C11,s2,s4,CBK307798,0.314919151448361,67.0
P015099,C11,s3,s5,CBK307798,0.3256662858288835,86.0
P015099,C11,s4,s6,CBK307798,0.8767887205300334,132.0
P015099,C11,s5,s8,CBK307798,-0.188555547339614,257.0
P015099,G12,s1,s2,CBK307798,-0.17737535235748106,155.0
P015099,G12,s2,s4,CBK307798,-0.016299465338927004,127.0
P015099,G12,s3,s5,CBK307798,-0.2348609465274894,195.0
P015099,G12,s4,s6,CBK307798,-0.13389064068230855,214.0
P015099,G12,s5,s8,CBK307798,0.0374476869651458,165.0
P015099,H14,s1,s2,CBK307798,0.07326624998883194,190.0
P015099,H14,s2,s4,CBK307798,-0.15413813339412738,228.0
P015099,H14,s4,s6,CBK307798,0.17440276111713532,124.0
P015099,H14,s5,s8,CBK307798,-0.045584477730139926,169.0
P015099,D03,s1,s2,CBK289882,1.1047118438244798,69.0
P015099,D03,s2,s4,CBK289882,1.6079172425778876,120.0
P015099,D03,s5,s8,CBK289882,1.4972830133233386,170.0
P015099,H17,s1,s2,CBK289882,2.2682035337143973,155.0
P015099,H17,s2,s4,CBK289882,1.9741809361397715,296.0
P015099,H17,s3,s5,CBK289882,3.1935412508204615,223.0
P015099,H17,s4,s6,CBK289882,1.817817819012641,89.0
P015099,H17,s5,s8,CBK289882,2.4120335904523262,206.0
P015099,J21,s1,s2,CBK289882,2.2679067634170766,212.0
P015099,J21,s2,s4,CBK289882,1.3736142989361713,239.0
P015099,J21,s3,s5,CBK289882,1.6557929958687418,201.0
P015099,J21,s4,s6,CBK289882,2.5580173412274934,111.0
P015099,J21,s5,s8,CBK289882,1.4208322874613326,112.0
P015099,F18,s1,s2,CBK041678,0.5864983882280067,158.0
P015099,F18,s2,s4,CBK041678,0.16882439407488145,250.0
P015099,F18,s3,s5,CBK041678,1.0183862535715251,218.0
P015099,F18,s4,s6,CBK041678,0.8878192261203892,139.0
P015099,F18,s5,s8,CBK041678,0.6265580904426018,254.0
P015099,H06,s1,s2,CBK041678,-0.055044595641880606,247.0
P015099,H06,s2,s4,CBK041678,0.3620519190812006,103.0
P015099,H06,s3,s5,CBK041678,1.1656534912131615,206.0
P015099,H06,s4,s6,CBK041678,1.0806312492560162,167.0
P015099,H06,s5,s8,CBK041678,0.6502900467554943,123.0
P015099,L13,s1,s2,CBK041678,0.9606330468125888,201.0
P015099,L13,s2,s4,CBK041678,0.2900834239613289,103.0
P015099,L13,s3,s5,CBK041678,1.011845916976697,189.0
P015099,L13,s4,s6,CBK041678,0.7238706127864949,130.0
P015099,L13,s5,s8,CBK041678,0.4678186032133771,85.0
P015099,B22,s1,s2,CBK307816,2.962248863696283,24.0
P015099,B22,s2,s4,CBK307816,3.2656423349280446,34.0
P015099,B22,s3,s5,CBK307816,3.369428696109199,28.0
P015099,B22,s4,s6,CBK307816,2.826080479900233,24.0
P015099,B22,s5,s8,CBK307816,3.3722469117528977,48.0
P015099,E13,s1,s2,CBK307816,3.3722578937333147,29.0
P015099,E13,s2,s4,CBK307816,3.1371639726060403,27.0
P015099,E13,s3,s5,CBK307816,3.36826223355816,44.0
P015099,E13,s4,s6,CBK307816,3.4541189760401814,35.0
P015099,E13,s5,s8,CBK307816,3.503811872117818,66.0
P015099,L02,s1,s2,CBK307816,3.0213556721878394,29.0
P015099,L02,s2,s4,CBK307816,2.7201829159818125,17.0
P015099,L02,s3,s5,CBK307816,3.1063180555072814,19.0
P015099,L02,s4,s6,CBK307816,3.11290666055229,29.0
P015099,L02,s5,s8,CBK307816,3.07102484179703,23.0
P015099,F10,s1,s2,CBK041720,5.5276504378152405,28.0
P015099,F10,s2,s4,CBK041720,4.455438140970943,35.0
P015099,F10,s3,s5,CBK041720,5.278862354786463,24.0
P015099,F10,s5,s8,CBK041720,4.593789317228238,32.0
P015099,M03,s1,s2,CBK041720,5.215450391464348,26.0
P015099,M03,s2,s4,CBK041720,5.536593481924584,33.0
P015099,M03,s3,s5,CBK041720,4.348116633971944,35.0
P015099,M03,s4,s6,CBK041720,3.5112728224244285,57.0
P015099,M03,s5,s8,CBK041720,5.163779223387089,46.0
P015099,O22,s1,s2,CBK041720,5.393767640823957,37.0
P015099,O22,s2,s4,CBK041720,3.6627721739359966,38.0
P015099,O22,s3,s5,CBK041720,4.8239797923012135,23.0
P015099,O22,s4,s6,CBK041720,5.5758973941964385,20.0
P015099,O22,s5,s8,CBK041720,4.607224173213928,26.0
P015099,E10,s1,s2,CBK041761,4.766151999528049,22.0
P015099,E10,s2,s4,CBK041761,4.528519112489142,33.0
P015099,E10,s3,s5,CBK041761,4.893763243252957,43.0
P015099,E10,s4,s6,CBK041761,4.862086939086437,57.0
P015099,E10,s5,s8,CBK041761,4.526907944320963,61.0
P015099,K21,s1,s2,CBK041761,4.867011435136309,53.0
P015099,K21,s2,s4,CBK041761,3.8371334855534354,82.0
P015099,K21,s3,s5,CBK041761,4.6358903814380215,51.0
P015099,K21,s4,s6,CBK041761,5.00562582243054,27.0
P015099,K21,s5,s8,CBK041761,4.637849816904228,51.0
P015099,N15,s1,s2,CBK041761,4.534068578628768,57.0
P015099,N15,s2,s4,CBK041761,5.535676131587048,40.0
P015099,N15,s3,s5,CBK041761,4.516845355794071,27.0
P015099,N15,s4,s6,CBK041761,4.693605031264456,36.0
P015099,N15,s5,s8,CBK041761,4.471935012635481,28.0
P015099,B15,s1,s2,CBK278004,4.031665420276823,6.0
P015099,B15,s3,s5,CBK278004,3.7616950814978782,8.0
P015099,B15,s4,s6,CBK278004,3.611106378121209,6.0
P015099,J02,s3,s5,CBK278004,5.4602190748450425,14.0
P015099,N23,s2,s4,CBK278004,1.3764064469648964,13.0
P015099,F15,s1,s2,CBK201032,4.376728582724962,46.0
P015099,F15,s2,s4,CBK201032,4.998776251556505,55.0
P015099,F15,s3,s5,CBK201032,4.9381876921639645,39.0
P015099,F15,s4,s6,CBK201032,4.4665100952091095,42.0
P015099,F15,s5,s8,CBK201032,3.877850183422895,64.0
P015099,M04,s1,s2,CBK201032,5.358672518750913,70.0
P015099,M04,s2,s4,CBK201032,4.215744054826985,36.0
P015099,M04,s3,s5,CBK201032,5.345462749127579,44.0
P015099,M04,s4,s6,CBK201032,4.757793184349168,61.0
P015099,M04,s5,s8,CBK201032,5.0617743631211365,44.0
P015099,N09,s1,s2,CBK201032,3.665767849975667,62.0
P015099,N09,s2,s4,CBK201032,4.560214916005604,38.0
P015099,N09,s3,s5,CBK201032,4.71239064516636,40.0
P015099,N09,s4,s6,CBK201032,5.036023547466163,32.0
P015099,N09,s5,s8,CBK201032,4.699030070891109,22.0
P015099,E18,s1,s2,CBK290012,2.642854847763112,18.0
P015099,E18,s2,s4,CBK290012,3.1993369232399815,54.0
P015099,E18,s3,s5,CBK290012,3.6400551778517776,42.0
P015099,E18,s4,s6,CBK290012,3.1052200225296422,31.0
P015099,E18,s5,s8,CBK290012,3.453313899539733,47.0
P015099,G15,s1,s2,CBK290012,3.3134681735714384,35.0
P015099,G15,s2,s4,CBK290012,3.212937611286834,37.0
P015099,G15,s3,s5,CBK290012,3.7338924786668257,49.0
P015099,G15,s4,s6,CBK290012,3.218152903157584,40.0
P015099,G15,s5,s8,CBK290012,3.6119971634313073,41.0
P015099,O03,s1,s2,CBK290012,3.181058746960725,47.0
P015099,O03,s2,s4,CBK290012,3.1597364331234394,21.0
P015099,O03,s3,s5,CBK290012,2.9219001358510046,27.0
P015099,O03,s4,s6,CBK290012,3.326037366160857,32.0
P015099,C07,s1,s2,CBK290101,2.9041906340882258,127.0
P015099,C07,s2,s4,CBK290101,2.044248219612925,127.0
P015099,C07,s3,s5,CBK290101,3.0513000328826863,125.0
P015099,C07,s4,s6,CBK290101,2.122004195808823,113.0
P015099,C07,s5,s8,CBK290101,2.863968031149739,168.0
P015099,D08,s1,s2,CBK290101,1.7697127396792096,69.0
P015099,D08,s2,s4,CBK290101,3.5263841371178533,135.0
P015099,D08,s3,s5,CBK290101,2.3399743542544806,134.0
P015099,D08,s4,s6,CBK290101,3.956733853884488,158.0
P015099,D08,s5,s8,CBK290101,3.5741560037277376,188.0
P015099,M11,s1,s2,CBK290101,4.328796164748969,201.0
P015099,M11,s2,s4,CBK290101,3.351882427306621,142.0
P015099,M11,s3,s5,CBK290101,3.717300307770945,141.0
P015099,M11,s4,s6,CBK290101,3.5708953801573418,116.0
P015099,M11,s5,s8,CBK290101,2.8185875787658072,70.0
P015099,I08,s1,s2,CBK307964,3.903592388452004,22.0
P015099,I08,s2,s4,CBK307964,4.158284918887556,14.0
P015099,I08,s3,s5,CBK307964,5.227298201830159,27.0
P015099,I08,s4,s6,CBK307964,4.198625451089806,25.0
P015099,I08,s5,s8,CBK307964,4.923632649741238,20.0
P015099,J06,s1,s2,CBK307964,4.81392383112588,21.0
P015099,J06,s2,s4,CBK307964,4.719598629958709,19.0
P015099,J06,s3,s5,CBK307964,4.679924187076866,27.0
P015099,J06,s4,s6,CBK307964,4.466259197842339,31.0
P015099,J06,s5,s8,CBK307964,3.846916406533383,16.0
P015099,N11,s2,s4,CBK307964,3.9375611267547086,24.0
P015099,N11,s3,s5,CBK307964,0.3973638349270435,12.0
P015099,N11,s4,s6,CBK307964,3.5076567681180184,20.0
P015099,N11,s5,s8,CBK307964,4.322038331733848,8.0
P015099,D11,s1,s2,CBK271643,3.2023120851248366,114.0
P015099,D11,s2,s4,CBK271643,3.476674205601092,123.0
P015099,D11,s3,s5,CBK271643,3.0634793700174496,151.0
P015099,D11,s4,s6,CBK271643,3.2670952531066364,144.0
P015099,D11,s5,s8,CBK271643,1.7772743573722374,225.0
P015099,G03,s1,s2,CBK271643,2.6365142943722133,125.0
P015099,G03,s2,s4,CBK271643,2.1997939249332656,109.0
P015099,G03,s3,s5,CBK271643,2.9524551781814523,181.0
P015099,G03,s4,s6,CBK271643,1.6879133485854996,287.0
P015099,G03,s5,s8,CBK271643,2.438635415758428,146.0
P015099,H20,s1,s2,CBK271643,3.733217671328968,154.0
P015099,H20,s2,s4,CBK271643,2.5602472820532265,287.0
P015099,H20,s3,s5,CBK271643,2.5542274405525958,146.0
P015099,H20,s4,s6,CBK271643,2.3685311414968,142.0
P015099,H20,s5,s8,CBK271643,2.590948650792424,116.0
P015099,C16,s1,s2,CBK290217,2.7429734365375333,163.0
P015099,C16,s2,s4,CBK290217,2.5639632130571943,152.0
P015099,C16,s3,s5,CBK290217,3.4832691363311525,137.0
P015099,C16,s4,s6,CBK290217,2.5112172859138906,102.0
P015099,C16,s5,s8,CBK290217,1.4235551799704875,354.0
P015099,K09,s1,s2,CBK290217,2.1842411517142253,172.0
P015099,K09,s2,s4,CBK290217,2.6671461102334915,151.0
P015099,K09,s3,s5,CBK290217,3.2211124987063315,172.0
P015099,K09,s4,s6,CBK290217,2.406951093699289,208.0
P015099,K09,s5,s8,CBK290217,2.897633619431265,162.0
P015099,M23,s1,s2,CBK290217,0.9232809568346754,135.0
P015099,M23,s2,s4,CBK290217,0.9401774557739316,183.0
P015099,M23,s3,s5,CBK290217,0.7939719099176179,143.0
P015099,M23,s4,s6,CBK290217,1.84689105035178,94.0
P015099,M23,s5,s8,CBK290217,1.9874495023803032,96.0
P015099,B09,s1,s2,CBK290251,3.152852781568384,19.0
P015099,B09,s2,s4,CBK290251,3.5728728492178554,22.0
P015099,B09,s3,s5,CBK290251,3.272629043190763,36.0
P015099,B09,s4,s6,CBK290251,3.2104594521036995,36.0
P015099,B09,s5,s8,CBK290251,3.422726676854324,43.0
P015099,F12,s1,s2,CBK290251,3.224006533342168,26.0
P015099,F12,s2,s4,CBK290251,3.376517502451054,34.0
P015099,F12,s3,s5,CBK290251,3.2170864491193907,34.0
P015099,F12,s4,s6,CBK290251,3.3017797557109483,33.0
P015099,F12,s5,s8,CBK290251,3.2157632405388767,40.0
P015099,I23,s1,s2,CBK290251,3.023059143887214,18.0
P015099,I23,s2,s4,CBK290251,3.5015663880704944,47.0
P015099,I23,s3,s5,CBK290251,3.2238277765700887,19.0
P015099,I23,s4,s6,CBK290251,2.8566479150057447,18.0
P015099,I23,s5,s8,CBK290251,3.2498874461966825,21.0
P015099,B05,s1,s2,CBK290287,1.2287552686422407,80.0
P015099,B05,s2,s4,CBK290287,1.5369129236372494,123.0
P015099,B05,s3,s5,CBK290287,0.5631015906927335,155.0
P015099,B05,s4,s6,CBK290287,0.6698183621600401,174.0
P015099,C03,s1,s2,CBK290287,1.1521440509147352,96.0
P015099,C03,s2,s4,CBK290287,2.4914818641262144,135.0
P015099,C03,s3,s5,CBK290287,1.6258388300539932,113.0
P015099,C03,s4,s6,CBK290287,1.9013965881043824,181.0
P015099,C03,s5,s8,CBK290287,1.81780490000476,203.0
P015099,E04,s1,s2,CBK290287,1.5478940145683162,86.0
P015099,E04,s2,s4,CBK290287,2.2104562932499903,178.0
P015099,E04,s3,s5,CBK290287,3.0799693471381784,179.0
P015099,E04,s4,s6,CBK290287,2.806686116403037,185.0
P015099,E04,s5,s8,CBK290287,1.4998813662692898,315.0
P015099,D18,s1,s2,CBK308090,2.6921386662518803,116.0
P015099,D18,s2,s4,CBK308090,2.9499831145091124,228.0
P015099,D18,s3,s5,CBK308090,2.8230630807030868,119.0
P015099,D18,s4,s6,CBK308090,3.0426833699345908,90.0
P015099,D18,s5,s8,CBK308090,2.7452644719179435,253.0
P015099,E07,s1,s2,CBK308090,3.286937715884474,145.0
P015099,E07,s2,s4,CBK308090,3.06648386268718,142.0
P015099,E07,s3,s5,CBK308090,2.991902714873455,220.0
P015099,E07,s4,s6,CBK308090,2.6143822100935807,207.0
P015099,E07,s5,s8,CBK308090,2.921945623349401,193.0
P015099,G14,s1,s2,CBK308090,3.8072921769646353,170.0
P015099,G14,s2,s4,CBK308090,2.736025876865586,256.0
P015099,G14,s3,s5,CBK308090,2.8815716710870287,242.0
P015099,G14,s4,s6,CBK308090,3.932682017985591,200.0
P015099,G14,s5,s8,CBK308090,3.257294053011728,248.0
P015099,C18,s1,s2,CBK308097,3.402872832259284,142.0
P015099,C18,s2,s4,CBK308097,2.403443515662581,145.0
P015099,C18,s3,s5,CBK308097,2.532652154762077,137.0
P015099,C18,s4,s6,CBK308097,2.285838323079997,120.0
P015099,C18,s5,s8,CBK308097,1.3079610195639533,274.0
P015099,H07,s1,s2,CBK308097,2.4767495414943306,183.0
P015099,H07,s2,s4,CBK308097,1.9121131016387936,167.0
P015099,H07,s3,s5,CBK308097,2.318439775137942,139.0
P015099,H07,s4,s6,CBK308097,3.2399362598072274,169.0
P015099,H07,s5,s8,CBK308097,2.0918393091425593,139.0
P015099,M19,s1,s2,CBK308097,2.5024914863638363,191.0
P015099,M19,s2,s4,CBK308097,1.4522848069300398,273.0
P015099,M19,s3,s5,CBK308097,2.578167361776692,201.0
P015099,M19,s4,s6,CBK308097,2.9111217803903067,167.0
P015099,M19,s5,s8,CBK308097,2.990430226943705,133.0
P015099,C06,s1,s2,CBK308173,1.3672153320519096,108.0
P015099,C06,s2,s4,CBK308173,1.2093681228958126,89.0
P015099,C06,s3,s5,CBK308173,1.0162448848282415,147.0
P015099,C06,s4,s6,CBK308173,1.821612741462616,144.0
P015099,C06,s5,s8,CBK308173,0.2609490912498039,208.0
P015099,N12,s1,s2,CBK308173,1.6462256808665705,173.0
P015099,N12,s2,s4,CBK308173,0.9530335964990222,92.0
P015099,N12,s3,s5,CBK308173,1.777205849148275,133.0
P015099,N12,s4,s6,CBK308173,1.383174532340976,124.0
P015099,N12,s5,s8,CBK308173,0.9482113804565544,92.0
P015099,O08,s1,s2,CBK308173,-0.3046459050123006,315.0
